SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
14,DC:A6:32:2C:3B:38,2020-07-16 22:22:18.399360,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
15,DC:A6:32:2C:3B:38,2020-07-16 22:22:19.023074,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
16,DC:A6:32:2C:3B:38,2020-07-16 22:22:20.154359,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
17,DC:A6:32:2C:3B:38,2020-07-16 22:22:21.001875,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
18,DC:A6:32:2C:3B:38,2020-07-16 22:22:22.010563,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
19,DC:A6:32:2C:3B:38,2020-07-16 22:22:23.007481,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
20,DC:A6:32:2C:3B:38,2020-07-16 22:22:24.016838,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
21,DC:A6:32:2C:3B:38,2020-07-16 22:22:25.126843,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
22,DC:A6:32:2C:3B:38,2020-07-16 22:22:26.147520,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
23,DC:A6:32:2C:3B:38,2020-07-16 22:22:27.004368,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
24,DC:A6:32:2C:3B:38,2020-07-16 22:22:28.003136,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
25,DC:A6:32:2C:3B:38,2020-07-16 22:22:29.190660,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
26,DC:A6:32:2C:3B:38,2020-07-16 22:22:30.075658,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
27,DC:A6:32:2C:3B:38,2020-07-16 22:22:31.053145,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
28,DC:A6:32:2C:3B:38,2020-07-16 22:22:32.086914,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
29,DC:A6:32:2C:3B:38,2020-07-16 22:22:33.011976,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
30,DC:A6:32:2C:3B:38,2020-07-16 22:22:34.024504,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
31,DC:A6:32:2C:3B:38,2020-07-16 22:22:35.038213,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
32,DC:A6:32:2C:3B:38,2020-07-16 22:22:36.084449,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
33,DC:A6:32:2C:3B:38,2020-07-16 22:22:37.006968,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
34,DC:A6:32:2C:3B:38,2020-07-16 22:22:38.205828,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
35,DC:A6:32:2C:3B:38,2020-07-16 22:22:39.014578,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
36,DC:A6:32:2C:3B:38,2020-07-16 22:22:40.131454,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
37,DC:A6:32:2C:3B:38,2020-07-16 22:22:41.053313,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
38,DC:A6:32:2C:3B:38,2020-07-16 22:22:42.032012,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
39,DC:A6:32:2C:3B:38,2020-07-16 22:22:43.107032,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
40,DC:A6:32:2C:3B:38,2020-07-16 22:22:44.064040,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
41,DC:A6:32:2C:3B:38,2020-07-16 22:22:45.255949,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
42,DC:A6:32:2C:3B:38,2020-07-16 22:22:46.030855,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
43,DC:A6:32:2C:3B:38,2020-07-16 22:22:47.070820,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
44,DC:A6:32:2C:3B:38,2020-07-16 22:22:48.054605,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
45,DC:A6:32:2C:3B:38,2020-07-16 22:22:49.215317,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
46,DC:A6:32:2C:3B:38,2020-07-16 22:22:50.017160,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
47,DC:A6:32:2C:3B:38,2020-07-16 22:22:51.095225,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
48,DC:A6:32:2C:3B:38,2020-07-16 22:22:52.045864,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
49,DC:A6:32:2C:3B:38,2020-07-16 22:22:53.030879,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
50,DC:A6:32:2C:3B:38,2020-07-16 22:22:54.114642,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
51,DC:A6:32:2C:3B:38,2020-07-16 22:22:55.035510,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
52,DC:A6:32:2C:3B:38,2020-07-16 22:22:56.025947,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
53,DC:A6:32:2C:3B:38,2020-07-16 22:22:57.047159,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
54,DC:A6:32:2C:3B:38,2020-07-16 22:22:58.140319,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
55,DC:A6:32:2C:3B:38,2020-07-16 22:22:59.127190,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
56,DC:A6:32:2C:3B:38,2020-07-16 22:23:00.024760,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
57,DC:A6:32:2C:3B:38,2020-07-16 22:23:01.069784,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
58,DC:A6:32:2C:3B:38,2020-07-16 22:23:02.028544,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
59,DC:A6:32:2C:3B:38,2020-07-16 22:23:03.017861,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
60,DC:A6:32:2C:3B:38,2020-07-16 22:23:04.185368,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
61,DC:A6:32:2C:3B:38,2020-07-16 22:23:05.018490,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
62,DC:A6:32:2C:3B:38,2020-07-16 22:23:06.006013,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
63,DC:A6:32:2C:3B:38,2020-07-16 22:23:07.012892,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
64,DC:A6:32:2C:3B:38,2020-07-16 22:23:08.082357,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
65,DC:A6:32:2C:3B:38,2020-07-16 22:23:09.004809,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
66,DC:A6:32:2C:3B:38,2020-07-16 22:23:10.093590,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
67,DC:A6:32:2C:3B:38,2020-07-16 22:23:11.077306,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
68,DC:A6:32:2C:3B:38,2020-07-16 22:23:12.066068,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
69,DC:A6:32:2C:3B:38,2020-07-16 22:23:13.012327,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
70,DC:A6:32:2C:3B:38,2020-07-16 22:23:14.226205,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
71,DC:A6:32:2C:3B:38,2020-07-16 22:23:15.051122,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
72,DC:A6:32:2C:3B:38,2020-07-16 22:23:16.031116,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
73,DC:A6:32:2C:3B:38,2020-07-16 22:23:17.017377,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
74,DC:A6:32:2C:3B:38,2020-07-16 22:23:18.038654,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
75,DC:A6:32:2C:3B:38,2020-07-16 22:23:19.052474,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
76,DC:A6:32:2C:3B:38,2020-07-16 22:23:20.022461,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
77,DC:A6:32:2C:3B:38,2020-07-16 22:23:21.011171,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
78,DC:A6:32:2C:3B:38,2020-07-16 22:23:22.023703,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
79,DC:A6:32:2C:3B:38,2020-07-16 22:23:23.304942,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
80,DC:A6:32:2C:3B:38,2020-07-16 22:23:24.048689,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
81,DC:A6:32:2C:3B:38,2020-07-16 22:23:25.067459,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
82,DC:A6:32:2C:3B:38,2020-07-16 22:23:26.112547,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
83,DC:A6:32:2C:3B:38,2020-07-16 22:23:27.004991,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
84,DC:A6:32:2C:3B:38,2020-07-16 22:23:28.046244,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
85,DC:A6:32:2C:3B:38,2020-07-16 22:23:29.023754,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
86,DC:A6:32:2C:3B:38,2020-07-16 22:23:30.058735,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
87,DC:A6:32:2C:3B:38,2020-07-16 22:23:31.002494,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
88,DC:A6:32:2C:3B:38,2020-07-16 22:23:32.037537,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
89,DC:A6:32:2C:3B:38,2020-07-16 22:23:33.043298,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
90,DC:A6:32:2C:3B:38,2020-07-16 22:23:34.138162,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
91,DC:A6:32:2C:3B:38,2020-07-16 22:23:35.117549,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
92,DC:A6:32:2C:3B:38,2020-07-16 22:23:36.108801,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
93,DC:A6:32:2C:3B:38,2020-07-16 22:23:37.005104,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
94,DC:A6:32:2C:3B:38,2020-07-16 22:23:38.006340,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
95,DC:A6:32:2C:3B:38,2020-07-16 22:23:39.010774,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
96,DC:A6:32:2C:3B:38,2020-07-16 22:23:40.013851,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
97,DC:A6:32:2C:3B:38,2020-07-16 22:23:41.112603,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
98,DC:A6:32:2C:3B:38,2020-07-16 22:23:42.033854,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
99,DC:A6:32:2C:3B:38,2020-07-16 22:23:43.098872,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
100,DC:A6:32:2C:3B:38,2020-07-16 22:23:44.350995,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
101,DC:A6:32:2C:3B:38,2020-07-16 22:23:45.064009,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
102,DC:A6:32:2C:3B:38,2020-07-16 22:23:46.048901,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
103,DC:A6:32:2C:3B:38,2020-07-16 22:23:47.247671,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
104,DC:A6:32:2C:3B:38,2020-07-16 22:23:48.073968,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
105,DC:A6:32:2C:3B:38,2020-07-16 22:23:49.162777,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
106,DC:A6:32:2C:3B:38,2020-07-16 22:23:50.030220,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
107,DC:A6:32:2C:3B:38,2020-07-16 22:23:51.319028,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
108,DC:A6:32:2C:3B:38,2020-07-16 22:23:52.097710,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
109,DC:A6:32:2C:3B:38,2020-07-16 22:23:53.315220,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
110,DC:A6:32:2C:3B:38,2020-07-16 22:23:54.145227,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
111,DC:A6:32:2C:3B:38,2020-07-16 22:23:55.022739,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
112,DC:A6:32:2C:3B:38,2020-07-16 22:23:56.033984,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
113,DC:A6:32:2C:3B:38,2020-07-16 22:23:57.044012,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
114,DC:A6:32:2C:3B:38,2020-07-16 22:23:58.082860,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-68
115,DC:A6:32:2C:3B:38,2020-07-16 22:23:59.038418,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-63
116,DC:A6:32:2C:3B:38,2020-07-16 22:24:00.018427,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
117,DC:A6:32:2C:3B:38,2020-07-16 22:24:01.086559,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-63
118,DC:A6:32:2C:3B:38,2020-07-16 22:24:02.102856,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
119,DC:A6:32:2C:3B:38,2020-07-16 22:24:03.140354,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
120,DC:A6:32:2C:3B:38,2020-07-16 22:24:04.091652,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-64
121,DC:A6:32:2C:3B:38,2020-07-16 22:24:05.006608,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
122,DC:A6:32:2C:3B:38,2020-07-16 22:24:06.028485,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-65
123,DC:A6:32:2C:3B:38,2020-07-16 22:24:07.017876,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
124,DC:A6:32:2C:3B:38,2020-07-16 22:24:08.171645,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-64
125,DC:A6:32:2C:3B:38,2020-07-16 22:24:09.156653,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
126,DC:A6:32:2C:3B:38,2020-07-16 22:24:10.104197,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
127,DC:A6:32:2C:3B:38,2020-07-16 22:24:11.077903,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
128,DC:A6:32:2C:3B:38,2020-07-16 22:24:12.008520,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
129,DC:A6:32:2C:3B:38,2020-07-16 22:24:13.087922,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
130,DC:A6:32:2C:3B:38,2020-07-16 22:24:14.014161,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
131,DC:A6:32:2C:3B:38,2020-07-16 22:24:15.025448,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
132,DC:A6:32:2C:3B:38,2020-07-16 22:24:16.026716,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
133,DC:A6:32:2C:3B:38,2020-07-16 22:24:17.064889,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
134,DC:A6:32:2C:3B:38,2020-07-16 22:24:18.072995,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
135,DC:A6:32:2C:3B:38,2020-07-16 22:24:19.058037,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-64
136,DC:A6:32:2C:3B:38,2020-07-16 22:24:20.093087,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
137,DC:A6:32:2C:3B:38,2020-07-16 22:24:21.018085,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
138,DC:A6:32:2C:3B:38,2020-07-16 22:24:22.061771,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-63
139,DC:A6:32:2C:3B:38,2020-07-16 22:24:23.005536,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
140,DC:A6:32:2C:3B:38,2020-07-16 22:24:24.283091,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
141,DC:A6:32:2C:3B:38,2020-07-16 22:24:25.074959,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
142,DC:A6:32:2C:3B:38,2020-07-16 22:24:26.030557,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
143,DC:A6:32:2C:3B:38,2020-07-16 22:24:27.080572,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
144,DC:A6:32:2C:3B:38,2020-07-16 22:24:28.064386,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
145,DC:A6:32:2C:3B:38,2020-07-16 22:24:29.018730,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
146,DC:A6:32:2C:3B:38,2020-07-16 22:24:30.136910,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
147,DC:A6:32:2C:3B:38,2020-07-16 22:24:31.063110,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
148,DC:A6:32:2C:3B:38,2020-07-16 22:24:32.136870,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
149,DC:A6:32:2C:3B:38,2020-07-16 22:24:33.004382,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
150,DC:A6:32:2C:3B:38,2020-07-16 22:24:34.306919,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
151,DC:A6:32:2C:3B:38,2020-07-16 22:24:35.024403,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
152,DC:A6:32:2C:3B:38,2020-07-16 22:24:36.188769,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
153,DC:A6:32:2C:3B:38,2020-07-16 22:24:37.019462,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
154,DC:A6:32:2C:3B:38,2020-07-16 22:24:38.025680,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
155,DC:A6:32:2C:3B:38,2020-07-16 22:24:39.065692,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
156,DC:A6:32:2C:3B:38,2020-07-16 22:24:40.020780,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
157,DC:A6:32:2C:3B:38,2020-07-16 22:24:41.060704,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
158,DC:A6:32:2C:3B:38,2020-07-16 22:24:42.104479,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
159,DC:A6:32:2C:3B:38,2020-07-16 22:24:43.023327,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
160,DC:A6:32:2C:3B:38,2020-07-16 22:24:44.008276,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
161,DC:A6:32:2C:3B:38,2020-07-16 22:24:45.014628,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
162,DC:A6:32:2C:3B:38,2020-07-16 22:24:46.258285,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
163,DC:A6:32:2C:3B:38,2020-07-16 22:24:47.098307,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
164,DC:A6:32:2C:3B:38,2020-07-16 22:24:48.270874,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
165,DC:A6:32:2C:3B:38,2020-07-16 22:24:49.040148,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
166,DC:A6:32:2C:3B:38,2020-07-16 22:24:50.028298,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
167,DC:A6:32:2C:3B:38,2020-07-16 22:24:51.011414,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
168,DC:A6:32:2C:3B:38,2020-07-16 22:24:52.243334,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
169,DC:A6:32:2C:3B:38,2020-07-16 22:24:53.013392,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
170,DC:A6:32:2C:3B:38,2020-07-16 22:24:54.058350,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
171,DC:A6:32:2C:3B:38,2020-07-16 22:24:55.048453,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
172,DC:A6:32:2C:3B:38,2020-07-16 22:24:56.033429,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
173,DC:A6:32:2C:3B:38,2020-07-16 22:24:57.247105,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
174,DC:A6:32:2C:3B:38,2020-07-16 22:24:58.144022,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
175,DC:A6:32:2C:3B:38,2020-07-16 22:24:59.423432,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
176,DC:A6:32:2C:3B:38,2020-07-16 22:25:00.033552,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
177,DC:A6:32:2C:3B:38,2020-07-16 22:25:01.101047,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
178,DC:A6:32:2C:3B:38,2020-07-16 22:25:02.014726,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
179,DC:A6:32:2C:3B:38,2020-07-16 22:25:03.057309,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
180,DC:A6:32:2C:3B:38,2020-07-16 22:25:04.453660,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
181,DC:A6:32:2C:3B:38,2020-07-16 22:25:05.011039,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
182,DC:A6:32:2C:3B:38,2020-07-16 22:25:06.014746,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
183,DC:A6:32:2C:3B:38,2020-07-16 22:25:07.056901,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
184,DC:A6:32:2C:3B:38,2020-07-16 22:25:08.103649,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
185,DC:A6:32:2C:3B:38,2020-07-16 22:25:09.024803,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
186,DC:A6:32:2C:3B:38,2020-07-16 22:25:10.130476,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
187,DC:A6:32:2C:3B:38,2020-07-16 22:25:11.024792,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
188,DC:A6:32:2C:3B:38,2020-07-16 22:25:12.131903,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
189,DC:A6:32:2C:3B:38,2020-07-16 22:25:13.018593,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
190,DC:A6:32:2C:3B:38,2020-07-16 22:25:14.004793,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
191,DC:A6:32:2C:3B:38,2020-07-16 22:25:15.104817,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
192,DC:A6:32:2C:3B:38,2020-07-16 22:25:16.057303,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
193,DC:A6:32:2C:3B:38,2020-07-16 22:25:17.033614,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
194,DC:A6:32:2C:3B:38,2020-07-16 22:25:18.012228,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
