SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
51,DC:A6:32:2C:3B:38,2020-07-16 21:59:49.066577,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
52,DC:A6:32:2C:3B:38,2020-07-16 21:59:50.040290,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
53,DC:A6:32:2C:3B:38,2020-07-16 21:59:51.032792,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
54,DC:A6:32:2C:3B:38,2020-07-16 21:59:52.199074,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
55,DC:A6:32:2C:3B:38,2020-07-16 21:59:53.027808,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
56,DC:A6:32:2C:3B:38,2020-07-16 21:59:54.009060,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
57,DC:A6:32:2C:3B:38,2020-07-16 21:59:55.042858,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
58,DC:A6:32:2C:3B:38,2020-07-16 21:59:56.031677,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
59,DC:A6:32:2C:3B:38,2020-07-16 21:59:57.107908,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
60,DC:A6:32:2C:3B:38,2020-07-16 21:59:58.062869,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
61,DC:A6:32:2C:3B:38,2020-07-16 21:59:59.042940,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
62,DC:A6:32:2C:3B:38,2020-07-16 22:00:00.119132,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
63,DC:A6:32:2C:3B:38,2020-07-16 22:00:01.045424,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
64,DC:A6:32:2C:3B:38,2020-07-16 22:00:02.015473,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
65,DC:A6:32:2C:3B:38,2020-07-16 22:00:03.002962,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
66,DC:A6:32:2C:3B:38,2020-07-16 22:00:04.172926,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
67,DC:A6:32:2C:3B:38,2020-07-16 22:00:05.070482,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
68,DC:A6:32:2C:3B:38,2020-07-16 22:00:06.052956,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
69,DC:A6:32:2C:3B:38,2020-07-16 22:00:07.031727,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
70,DC:A6:32:2C:3B:38,2020-07-16 22:00:08.018076,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
71,DC:A6:32:2C:3B:38,2020-07-16 22:00:09.049261,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
72,DC:A6:32:2C:3B:38,2020-07-16 22:00:10.120485,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
73,DC:A6:32:2C:3B:38,2020-07-16 22:00:11.038612,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
74,DC:A6:32:2C:3B:38,2020-07-16 22:00:12.072374,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
75,DC:A6:32:2C:3B:38,2020-07-16 22:00:13.239335,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
76,DC:A6:32:2C:3B:38,2020-07-16 22:00:14.029351,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
77,DC:A6:32:2C:3B:38,2020-07-16 22:00:15.041826,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
78,DC:A6:32:2C:3B:38,2020-07-16 22:00:16.123055,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
79,DC:A6:32:2C:3B:38,2020-07-16 22:00:17.016829,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
80,DC:A6:32:2C:3B:38,2020-07-16 22:00:18.093120,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
81,DC:A6:32:2C:3B:38,2020-07-16 22:00:19.135657,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
82,DC:A6:32:2C:3B:38,2020-07-16 22:00:20.019398,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
83,DC:A6:32:2C:3B:38,2020-07-16 22:00:21.120614,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
84,DC:A6:32:2C:3B:38,2020-07-16 22:00:22.112493,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
85,DC:A6:32:2C:3B:38,2020-07-16 22:00:23.073794,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
86,DC:A6:32:2C:3B:38,2020-07-16 22:00:24.005659,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
87,DC:A6:32:2C:3B:38,2020-07-16 22:00:25.191921,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-52
88,DC:A6:32:2C:3B:38,2020-07-16 22:00:26.123288,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
89,DC:A6:32:2C:3B:38,2020-07-16 22:00:27.156970,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
90,DC:A6:32:2C:3B:38,2020-07-16 22:00:28.241956,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
91,DC:A6:32:2C:3B:38,2020-07-16 22:00:29.138196,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
92,DC:A6:32:2C:3B:38,2020-07-16 22:00:30.059455,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
93,DC:A6:32:2C:3B:38,2020-07-16 22:00:31.011970,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
94,DC:A6:32:2C:3B:38,2020-07-16 22:00:32.197001,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
95,DC:A6:32:2C:3B:38,2020-07-16 22:00:33.027049,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
96,DC:A6:32:2C:3B:38,2020-07-16 22:00:34.094512,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
97,DC:A6:32:2C:3B:38,2020-07-16 22:00:35.023866,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
98,DC:A6:32:2C:3B:38,2020-07-16 22:00:36.097625,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
99,DC:A6:32:2C:3B:38,2020-07-16 22:00:37.192041,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
100,DC:A6:32:2C:3B:38,2020-07-16 22:00:38.092053,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
101,DC:A6:32:2C:3B:38,2020-07-16 22:00:39.018364,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
102,DC:A6:32:2C:3B:38,2020-07-16 22:00:40.268408,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
103,DC:A6:32:2C:3B:38,2020-07-16 22:00:41.032084,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
104,DC:A6:32:2C:3B:38,2020-07-16 22:00:42.073438,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
105,DC:A6:32:2C:3B:38,2020-07-16 22:00:43.093546,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
106,DC:A6:32:2C:3B:38,2020-07-16 22:00:44.029641,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
107,DC:A6:32:2C:3B:38,2020-07-16 22:00:45.057308,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
108,DC:A6:32:2C:3B:38,2020-07-16 22:00:46.109657,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
109,DC:A6:32:2C:3B:38,2020-07-16 22:00:47.120936,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
110,DC:A6:32:2C:3B:38,2020-07-16 22:00:48.275977,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
111,DC:A6:32:2C:3B:38,2020-07-16 22:00:49.067173,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
112,DC:A6:32:2C:3B:38,2020-07-16 22:00:50.013466,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
113,DC:A6:32:2C:3B:38,2020-07-16 22:00:51.115952,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
114,DC:A6:32:2C:3B:38,2020-07-16 22:00:52.098517,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
115,DC:A6:32:2C:3B:38,2020-07-16 22:00:53.109728,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
116,DC:A6:32:2C:3B:38,2020-07-16 22:00:54.058472,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
117,DC:A6:32:2C:3B:38,2020-07-16 22:00:55.149734,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
118,DC:A6:32:2C:3B:38,2020-07-16 22:00:56.033524,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
119,DC:A6:32:2C:3B:38,2020-07-16 22:00:57.158534,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
120,DC:A6:32:2C:3B:38,2020-07-16 22:00:58.086102,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
121,DC:A6:32:2C:3B:38,2020-07-16 22:00:59.098543,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
122,DC:A6:32:2C:3B:38,2020-07-16 22:01:00.227285,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
123,DC:A6:32:2C:3B:38,2020-07-16 22:01:01.038535,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
124,DC:A6:32:2C:3B:38,2020-07-16 22:01:02.069832,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
125,DC:A6:32:2C:3B:38,2020-07-16 22:01:03.013621,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
126,DC:A6:32:2C:3B:38,2020-07-16 22:01:04.028584,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
127,DC:A6:32:2C:3B:38,2020-07-16 22:01:05.032410,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
128,DC:A6:32:2C:3B:38,2020-07-16 22:01:06.129857,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
129,DC:A6:32:2C:3B:38,2020-07-16 22:01:07.143676,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
130,DC:A6:32:2C:3B:38,2020-07-16 22:01:08.029872,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-52
131,DC:A6:32:2C:3B:38,2020-07-16 22:01:09.036127,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
132,DC:A6:32:2C:3B:38,2020-07-16 22:01:10.049259,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
133,DC:A6:32:2C:3B:38,2020-07-16 22:01:11.031203,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
134,DC:A6:32:2C:3B:38,2020-07-16 22:01:12.123715,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
135,DC:A6:32:2C:3B:38,2020-07-16 22:01:13.287471,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
136,DC:A6:32:2C:3B:38,2020-07-16 22:01:14.019937,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
137,DC:A6:32:2C:3B:38,2020-07-16 22:01:15.117438,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
138,DC:A6:32:2C:3B:38,2020-07-16 22:01:16.193122,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
139,DC:A6:32:2C:3B:38,2020-07-16 22:01:17.016942,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
140,DC:A6:32:2C:3B:38,2020-07-16 22:01:18.047647,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
141,DC:A6:32:2C:3B:38,2020-07-16 22:01:19.268770,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
142,DC:A6:32:2C:3B:38,2020-07-16 22:01:20.029365,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
143,DC:A6:32:2C:3B:38,2020-07-16 22:01:21.097602,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
144,DC:A6:32:2C:3B:38,2020-07-16 22:01:22.133809,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
145,DC:A6:32:2C:3B:38,2020-07-16 22:01:23.172009,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
146,DC:A6:32:2C:3B:38,2020-07-16 22:01:24.088849,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
147,DC:A6:32:2C:3B:38,2020-07-16 22:01:25.001955,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
148,DC:A6:32:2C:3B:38,2020-07-16 22:01:26.010077,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
149,DC:A6:32:2C:3B:38,2020-07-16 22:01:27.015100,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
150,DC:A6:32:2C:3B:38,2020-07-16 22:01:28.003910,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-52
151,DC:A6:32:2C:3B:38,2020-07-16 22:01:29.008863,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
152,DC:A6:32:2C:3B:38,2020-07-16 22:01:30.199009,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
153,DC:A6:32:2C:3B:38,2020-07-16 22:01:31.002633,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
154,DC:A6:32:2C:3B:38,2020-07-16 22:01:32.076997,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
155,DC:A6:32:2C:3B:38,2020-07-16 22:01:33.053897,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
156,DC:A6:32:2C:3B:38,2020-07-16 22:01:34.010138,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
157,DC:A6:32:2C:3B:38,2020-07-16 22:01:35.040148,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
158,DC:A6:32:2C:3B:38,2020-07-16 22:01:36.048978,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-52
159,DC:A6:32:2C:3B:38,2020-07-16 22:01:37.119010,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
160,DC:A6:32:2C:3B:38,2020-07-16 22:01:38.031499,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
161,DC:A6:32:2C:3B:38,2020-07-16 22:01:39.277711,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-52
162,DC:A6:32:2C:3B:38,2020-07-16 22:01:40.016443,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
163,DC:A6:32:2C:3B:38,2020-07-16 22:01:41.118973,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
164,DC:A6:32:2C:3B:38,2020-07-16 22:01:42.071475,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-52
165,DC:A6:32:2C:3B:38,2020-07-16 22:01:43.079042,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
166,DC:A6:32:2C:3B:38,2020-07-16 22:01:44.211562,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
167,DC:A6:32:2C:3B:38,2020-07-16 22:01:45.179141,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
168,DC:A6:32:2C:3B:38,2020-07-16 22:01:46.029045,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
169,DC:A6:32:2C:3B:38,2020-07-16 22:01:47.066568,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
170,DC:A6:32:2C:3B:38,2020-07-16 22:01:48.026548,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
171,DC:A6:32:2C:3B:38,2020-07-16 22:01:49.104056,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
172,DC:A6:32:2C:3B:38,2020-07-16 22:01:50.089062,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-55
173,DC:A6:32:2C:3B:38,2020-07-16 22:01:51.031632,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
174,DC:A6:32:2C:3B:38,2020-07-16 22:01:52.127844,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
175,DC:A6:32:2C:3B:38,2020-07-16 22:01:53.116689,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
176,DC:A6:32:2C:3B:38,2020-07-16 22:01:54.014733,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
177,DC:A6:32:2C:3B:38,2020-07-16 22:01:55.019126,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
178,DC:A6:32:2C:3B:38,2020-07-16 22:01:56.214200,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
179,DC:A6:32:2C:3B:38,2020-07-16 22:01:57.202926,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
180,DC:A6:32:2C:3B:38,2020-07-16 22:01:58.189164,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
181,DC:A6:32:2C:3B:38,2020-07-16 22:01:59.017912,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
182,DC:A6:32:2C:3B:38,2020-07-16 22:02:00.080420,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
183,DC:A6:32:2C:3B:38,2020-07-16 22:02:01.081672,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
184,DC:A6:32:2C:3B:38,2020-07-16 22:02:02.054229,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-54
185,DC:A6:32:2C:3B:38,2020-07-16 22:02:03.009276,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-60
186,DC:A6:32:2C:3B:38,2020-07-16 22:02:04.170474,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
187,DC:A6:32:2C:3B:38,2020-07-16 22:02:05.539228,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
188,DC:A6:32:2C:3B:38,2020-07-16 22:02:06.039833,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-63
189,DC:A6:32:2C:3B:38,2020-07-16 22:02:07.171795,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
190,DC:A6:32:2C:3B:38,2020-07-16 22:02:08.030518,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
191,DC:A6:32:2C:3B:38,2020-07-16 22:02:09.030574,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
192,DC:A6:32:2C:3B:38,2020-07-16 22:02:10.064933,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-53
193,DC:A6:32:2C:3B:38,2020-07-16 22:02:11.011818,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
194,DC:A6:32:2C:3B:38,2020-07-16 22:02:12.138063,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-56
