SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:2C:3B:38,2020-07-22 19:04:32.049756,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-76
1,DC:A6:32:2C:3B:38,2020-07-22 19:04:33.052618,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
2,DC:A6:32:2C:3B:38,2020-07-22 19:04:34.126338,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
3,DC:A6:32:2C:3B:38,2020-07-22 19:04:35.021310,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
4,DC:A6:32:2C:3B:38,2020-07-22 19:04:36.165094,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
5,DC:A6:32:2C:3B:38,2020-07-22 19:04:37.241397,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-76
6,DC:A6:32:2C:3B:38,2020-07-22 19:04:38.070080,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-76
7,DC:A6:32:2C:3B:38,2020-07-22 19:04:39.710135,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
8,DC:A6:32:2C:3B:38,2020-07-22 19:04:40.019460,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
9,DC:A6:32:2C:3B:38,2020-07-22 19:04:41.137604,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
10,DC:A6:32:2C:3B:38,2020-07-22 19:04:42.166975,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
11,DC:A6:32:2C:3B:38,2020-07-22 19:04:43.060122,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
12,DC:A6:32:2C:3B:38,2020-07-22 19:04:44.490213,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
13,DC:A6:32:2C:3B:38,2020-07-22 19:04:45.018942,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-80
