SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:2C:3B:38,2020-07-18 01:14:22.095417,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
1,DC:A6:32:2C:3B:38,2020-07-18 01:14:23.041680,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
2,DC:A6:32:2C:3B:38,2020-07-18 01:14:24.021520,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
3,DC:A6:32:2C:3B:38,2020-07-18 01:14:25.485239,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-57
4,DC:A6:32:2C:3B:38,2020-07-18 01:14:26.021523,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-57
5,DC:A6:32:2C:3B:38,2020-07-18 01:14:27.062879,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
6,DC:A6:32:2C:3B:38,2020-07-18 01:14:28.101524,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
7,DC:A6:32:2C:3B:38,2020-07-18 01:14:29.008990,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
8,DC:A6:32:2C:3B:38,2020-07-18 01:14:30.050241,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
9,DC:A6:32:2C:3B:38,2020-07-18 01:14:31.031522,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
10,DC:A6:32:2C:3B:38,2020-07-18 01:14:32.065277,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
11,DC:A6:32:2C:3B:38,2020-07-18 01:14:33.016566,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
12,DC:A6:32:2C:3B:38,2020-07-18 01:14:34.050258,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-61
13,DC:A6:32:2C:3B:38,2020-07-18 01:14:35.057784,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-82
14,DC:A6:32:2C:3B:38,2020-07-18 01:14:36.098443,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-68
15,DC:A6:32:2C:3B:38,2020-07-18 01:14:37.160299,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
16,DC:A6:32:2C:3B:38,2020-07-18 01:14:38.018458,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
17,DC:A6:32:2C:3B:38,2020-07-18 01:14:39.119715,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
18,DC:A6:32:2C:3B:38,2020-07-18 01:14:40.122834,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
19,DC:A6:32:2C:3B:38,2020-07-18 01:14:41.005323,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
20,DC:A6:32:2C:3B:38,2020-07-18 01:14:42.505305,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-68
21,DC:A6:32:2C:3B:38,2020-07-18 01:14:43.042834,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
22,DC:A6:32:2C:3B:38,2020-07-18 01:14:44.115917,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
23,DC:A6:32:2C:3B:38,2020-07-18 01:14:45.063471,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-60
24,DC:A6:32:2C:3B:38,2020-07-18 01:14:46.044082,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
25,DC:A6:32:2C:3B:38,2020-07-18 01:14:47.079079,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
26,DC:A6:32:2C:3B:38,2020-07-18 01:14:48.049049,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
27,DC:A6:32:2C:3B:38,2020-07-18 01:14:49.024122,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-68
28,DC:A6:32:2C:3B:38,2020-07-18 01:14:50.089089,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
29,DC:A6:32:2C:3B:38,2020-07-18 01:14:51.005391,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
30,DC:A6:32:2C:3B:38,2020-07-18 01:14:52.040498,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
31,DC:A6:32:2C:3B:38,2020-07-18 01:14:53.055366,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
32,DC:A6:32:2C:3B:38,2020-07-18 01:14:54.031599,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
33,DC:A6:32:2C:3B:38,2020-07-18 01:14:55.009086,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
34,DC:A6:32:2C:3B:38,2020-07-18 01:14:56.046014,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-64
35,DC:A6:32:2C:3B:38,2020-07-18 01:14:57.006090,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
36,DC:A6:32:2C:3B:38,2020-07-18 01:14:58.106640,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-68
37,DC:A6:32:2C:3B:38,2020-07-18 01:14:59.025363,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-60
38,DC:A6:32:2C:3B:38,2020-07-18 01:15:00.120379,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
39,DC:A6:32:2C:3B:38,2020-07-18 01:15:01.121651,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
40,DC:A6:32:2C:3B:38,2020-07-18 01:15:02.184253,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-60
41,DC:A6:32:2C:3B:38,2020-07-18 01:15:03.070444,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-61
42,DC:A6:32:2C:3B:38,2020-07-18 01:15:04.162950,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
43,DC:A6:32:2C:3B:38,2020-07-18 01:15:05.115386,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-64
44,DC:A6:32:2C:3B:38,2020-07-18 01:15:06.009138,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
45,DC:A6:32:2C:3B:38,2020-07-18 01:15:07.082925,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
46,DC:A6:32:2C:3B:38,2020-07-18 01:15:08.475477,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
47,DC:A6:32:2C:3B:38,2020-07-18 01:15:09.159165,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
48,DC:A6:32:2C:3B:38,2020-07-18 01:15:10.009164,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
49,DC:A6:32:2C:3B:38,2020-07-18 01:15:11.327935,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-69
50,DC:A6:32:2C:3B:38,2020-07-18 01:15:12.005408,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
51,DC:A6:32:2C:3B:38,2020-07-18 01:15:13.015425,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
52,DC:A6:32:2C:3B:38,2020-07-18 01:15:14.126386,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
53,DC:A6:32:2C:3B:38,2020-07-18 01:15:15.318053,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-69
54,DC:A6:32:2C:3B:38,2020-07-18 01:15:16.113016,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
55,DC:A6:32:2C:3B:38,2020-07-18 01:15:17.034273,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-64
56,DC:A6:32:2C:3B:38,2020-07-18 01:15:18.379223,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
57,DC:A6:32:2C:3B:38,2020-07-18 01:15:19.012975,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
58,DC:A6:32:2C:3B:38,2020-07-18 01:15:20.173105,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
59,DC:A6:32:2C:3B:38,2020-07-18 01:15:21.176757,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
60,DC:A6:32:2C:3B:38,2020-07-18 01:15:22.192983,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
61,DC:A6:32:2C:3B:38,2020-07-18 01:15:23.051733,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
62,DC:A6:32:2C:3B:38,2020-07-18 01:15:24.187981,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-69
63,DC:A6:32:2C:3B:38,2020-07-18 01:15:25.263832,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
64,DC:A6:32:2C:3B:38,2020-07-18 01:15:26.029925,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-69
65,DC:A6:32:2C:3B:38,2020-07-18 01:15:27.093016,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-61
66,DC:A6:32:2C:3B:38,2020-07-18 01:15:28.005557,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-61
67,DC:A6:32:2C:3B:38,2020-07-18 01:15:29.010523,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
68,DC:A6:32:2C:3B:38,2020-07-18 01:15:30.234265,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-60
69,DC:A6:32:2C:3B:38,2020-07-18 01:15:31.033912,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-61
70,DC:A6:32:2C:3B:38,2020-07-18 01:15:32.044334,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
71,DC:A6:32:2C:3B:38,2020-07-18 01:15:33.094339,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
72,DC:A6:32:2C:3B:38,2020-07-18 01:15:34.051790,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
73,DC:A6:32:2C:3B:38,2020-07-18 01:15:35.005546,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
74,DC:A6:32:2C:3B:38,2020-07-18 01:15:36.045277,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
75,DC:A6:32:2C:3B:38,2020-07-18 01:15:37.363169,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
76,DC:A6:32:2C:3B:38,2020-07-18 01:15:38.033057,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-60
77,DC:A6:32:2C:3B:38,2020-07-18 01:15:39.189932,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
78,DC:A6:32:2C:3B:38,2020-07-18 01:15:40.018687,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
79,DC:A6:32:2C:3B:38,2020-07-18 01:15:41.119404,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-68
80,DC:A6:32:2C:3B:38,2020-07-18 01:15:42.059414,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
81,DC:A6:32:2C:3B:38,2020-07-18 01:15:43.210046,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
82,DC:A6:32:2C:3B:38,2020-07-18 01:15:44.123101,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
83,DC:A6:32:2C:3B:38,2020-07-18 01:15:45.010677,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-60
84,DC:A6:32:2C:3B:38,2020-07-18 01:15:46.231873,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
85,DC:A6:32:2C:3B:38,2020-07-18 01:15:47.148956,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-66
86,DC:A6:32:2C:3B:38,2020-07-18 01:15:48.212620,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-68
87,DC:A6:32:2C:3B:38,2020-07-18 01:15:49.064386,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
88,DC:A6:32:2C:3B:38,2020-07-18 01:15:50.440630,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
89,DC:A6:32:2C:3B:38,2020-07-18 01:15:51.064410,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
90,DC:A6:32:2C:3B:38,2020-07-18 01:15:52.082016,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
91,DC:A6:32:2C:3B:38,2020-07-18 01:15:53.086523,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
92,DC:A6:32:2C:3B:38,2020-07-18 01:15:54.339466,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-64
93,DC:A6:32:2C:3B:38,2020-07-18 01:15:55.054425,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
94,DC:A6:32:2C:3B:38,2020-07-18 01:15:56.224469,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-60
95,DC:A6:32:2C:3B:38,2020-07-18 01:15:57.303186,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
96,DC:A6:32:2C:3B:38,2020-07-18 01:15:58.054438,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-68
97,DC:A6:32:2C:3B:38,2020-07-18 01:15:59.250753,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-74
98,DC:A6:32:2C:3B:38,2020-07-18 01:16:00.009464,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
99,DC:A6:32:2C:3B:38,2020-07-18 01:16:01.040730,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
100,DC:A6:32:2C:3B:38,2020-07-18 01:16:02.050726,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
101,DC:A6:32:2C:3B:38,2020-07-18 01:16:03.082705,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
102,DC:A6:32:2C:3B:38,2020-07-18 01:16:04.068238,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
103,DC:A6:32:2C:3B:38,2020-07-18 01:16:05.208671,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-69
104,DC:A6:32:2C:3B:38,2020-07-18 01:16:06.195836,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-68
105,DC:A6:32:2C:3B:38,2020-07-18 01:16:07.148254,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-63
106,DC:A6:32:2C:3B:38,2020-07-18 01:16:08.131369,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-64
107,DC:A6:32:2C:3B:38,2020-07-18 01:16:09.010798,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
108,DC:A6:32:2C:3B:38,2020-07-18 01:16:10.188883,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-64
