SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:2C:3B:38,2020-07-16 22:55:02.918344,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
1,DC:A6:32:2C:3B:38,2020-07-16 22:55:03.031479,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
2,DC:A6:32:2C:3B:38,2020-07-16 22:55:04.254948,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
3,DC:A6:32:2C:3B:38,2020-07-16 22:55:05.136113,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
4,DC:A6:32:2C:3B:38,2020-07-16 22:55:06.145566,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
5,DC:A6:32:2C:3B:38,2020-07-16 22:55:07.005485,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
6,DC:A6:32:2C:3B:38,2020-07-16 22:55:08.349321,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
7,DC:A6:32:2C:3B:38,2020-07-16 22:55:09.003006,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-61
8,DC:A6:32:2C:3B:38,2020-07-16 22:55:10.111757,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
9,DC:A6:32:2C:3B:38,2020-07-16 22:55:11.127354,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
10,DC:A6:32:2C:3B:38,2020-07-16 22:55:12.169288,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
11,DC:A6:32:2C:3B:38,2020-07-16 22:55:13.087984,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
12,DC:A6:32:2C:3B:38,2020-07-16 22:55:14.042952,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
13,DC:A6:32:2C:3B:38,2020-07-16 22:55:15.166798,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
14,DC:A6:32:2C:3B:38,2020-07-16 22:55:16.028611,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
15,DC:A6:32:2C:3B:38,2020-07-16 22:55:17.040490,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
16,DC:A6:32:2C:3B:38,2020-07-16 22:55:18.058035,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
17,DC:A6:32:2C:3B:38,2020-07-16 22:55:19.128709,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
18,DC:A6:32:2C:3B:38,2020-07-16 22:55:20.012421,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
19,DC:A6:32:2C:3B:38,2020-07-16 22:55:21.126832,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
20,DC:A6:32:2C:3B:38,2020-07-16 22:55:22.014866,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
21,DC:A6:32:2C:3B:38,2020-07-16 22:55:23.022381,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
22,DC:A6:32:2C:3B:38,2020-07-16 22:55:24.042446,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
23,DC:A6:32:2C:3B:38,2020-07-16 22:55:25.030581,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
24,DC:A6:32:2C:3B:38,2020-07-16 22:55:26.010673,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
25,DC:A6:32:2C:3B:38,2020-07-16 22:55:27.135589,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
26,DC:A6:32:2C:3B:38,2020-07-16 22:55:28.153050,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
27,DC:A6:32:2C:3B:38,2020-07-16 22:55:29.080536,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
28,DC:A6:32:2C:3B:38,2020-07-16 22:55:30.089296,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
29,DC:A6:32:2C:3B:38,2020-07-16 22:55:31.071847,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-59
30,DC:A6:32:2C:3B:38,2020-07-16 22:55:32.111786,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
31,DC:A6:32:2C:3B:38,2020-07-16 22:55:33.008056,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
32,DC:A6:32:2C:3B:38,2020-07-16 22:55:34.048178,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-62
33,DC:A6:32:2C:3B:38,2020-07-16 22:55:35.109343,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
34,DC:A6:32:2C:3B:38,2020-07-16 22:55:36.026869,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
35,DC:A6:32:2C:3B:38,2020-07-16 22:55:37.009391,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
36,DC:A6:32:2C:3B:38,2020-07-16 22:55:38.076831,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
37,DC:A6:32:2C:3B:38,2020-07-16 22:55:39.182456,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-57
38,DC:A6:32:2C:3B:38,2020-07-16 22:55:40.046833,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,2,-58
