SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
14,DC:A6:32:2C:3B:38,2020-07-22 18:57:31.010815,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-88
15,DC:A6:32:2C:3B:38,2020-07-22 18:57:32.198979,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-89
16,DC:A6:32:2C:3B:38,2020-07-22 18:57:33.003968,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-87
17,DC:A6:32:2C:3B:38,2020-07-22 18:57:34.005224,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-88
18,DC:A6:32:2C:3B:38,2020-07-22 18:57:35.135910,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-76
19,DC:A6:32:2C:3B:38,2020-07-22 18:57:36.088399,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
20,DC:A6:32:2C:3B:38,2020-07-22 18:57:37.010878,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-87
21,DC:A6:32:2C:3B:38,2020-07-22 18:57:38.012125,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-87
22,DC:A6:32:2C:3B:38,2020-07-22 18:57:39.020902,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-87
23,DC:A6:32:2C:3B:38,2020-07-22 18:57:40.098400,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-88
24,DC:A6:32:2C:3B:38,2020-07-22 18:57:41.105261,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
25,DC:A6:32:2C:3B:38,2020-07-22 18:57:42.080968,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
26,DC:A6:32:2C:3B:38,2020-07-22 18:57:43.067170,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-85
27,DC:A6:32:2C:3B:38,2020-07-22 18:57:44.089720,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-87
28,DC:A6:32:2C:3B:38,2020-07-22 18:57:45.303479,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-88
29,DC:A6:32:2C:3B:38,2020-07-22 18:57:46.137236,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
30,DC:A6:32:2C:3B:38,2020-07-22 18:57:47.108518,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
31,DC:A6:32:2C:3B:38,2020-07-22 18:57:48.184772,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-87
32,DC:A6:32:2C:3B:38,2020-07-22 18:57:49.153467,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-87
33,DC:A6:32:2C:3B:38,2020-07-22 18:57:50.100333,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
34,DC:A6:32:2C:3B:38,2020-07-22 18:57:51.017254,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-84
35,DC:A6:32:2C:3B:38,2020-07-22 18:57:52.233580,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
36,DC:A6:32:2C:3B:38,2020-07-22 18:57:53.243527,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
37,DC:A6:32:2C:3B:38,2020-07-22 18:57:54.081096,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
38,DC:A6:32:2C:3B:38,2020-07-22 18:57:55.144812,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
39,DC:A6:32:2C:3B:38,2020-07-22 18:57:56.098516,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-88
40,DC:A6:32:2C:3B:38,2020-07-22 18:57:57.106089,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
41,DC:A6:32:2C:3B:38,2020-07-22 18:57:58.108546,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
42,DC:A6:32:2C:3B:38,2020-07-22 18:57:59.024857,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
43,DC:A6:32:2C:3B:38,2020-07-22 18:58:00.131236,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-85
44,DC:A6:32:2C:3B:38,2020-07-22 18:58:01.148637,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
45,DC:A6:32:2C:3B:38,2020-07-22 18:58:02.018656,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
46,DC:A6:32:2C:3B:38,2020-07-22 18:58:03.032980,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
47,DC:A6:32:2C:3B:38,2020-07-22 18:58:04.128633,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
48,DC:A6:32:2C:3B:38,2020-07-22 18:58:05.051143,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-75
49,DC:A6:32:2C:3B:38,2020-07-22 18:58:06.026155,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
50,DC:A6:32:2C:3B:38,2020-07-22 18:58:07.038722,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
51,DC:A6:32:2C:3B:38,2020-07-22 18:58:08.028672,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-85
52,DC:A6:32:2C:3B:38,2020-07-22 18:58:09.244887,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-89
53,DC:A6:32:2C:3B:38,2020-07-22 18:58:10.069891,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
54,DC:A6:32:2C:3B:38,2020-07-22 18:58:11.318689,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-88
55,DC:A6:32:2C:3B:38,2020-07-22 18:58:12.096158,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-87
56,DC:A6:32:2C:3B:38,2020-07-22 18:58:13.014965,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-86
57,DC:A6:32:2C:3B:38,2020-07-22 18:58:14.044920,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
58,DC:A6:32:2C:3B:38,2020-07-22 18:58:15.052478,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
59,DC:A6:32:2C:3B:38,2020-07-22 18:58:16.073699,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-85
