SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
48,DC:A6:32:2C:3B:38,2020-07-18 01:51:14.135329,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
49,DC:A6:32:2C:3B:38,2020-07-18 01:51:15.122166,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
50,DC:A6:32:2C:3B:38,2020-07-18 01:51:16.045921,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
51,DC:A6:32:2C:3B:38,2020-07-18 01:51:17.021597,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
52,DC:A6:32:2C:3B:38,2020-07-18 01:51:18.019158,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
53,DC:A6:32:2C:3B:38,2020-07-18 01:51:19.025349,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
54,DC:A6:32:2C:3B:38,2020-07-18 01:51:20.364130,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
55,DC:A6:32:2C:3B:38,2020-07-18 01:51:21.144183,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
56,DC:A6:32:2C:3B:38,2020-07-18 01:51:22.074128,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
57,DC:A6:32:2C:3B:38,2020-07-18 01:51:23.205040,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
58,DC:A6:32:2C:3B:38,2020-07-18 01:51:24.159243,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
59,DC:A6:32:2C:3B:38,2020-07-18 01:51:25.383019,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
60,DC:A6:32:2C:3B:38,2020-07-18 01:51:26.032962,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
61,DC:A6:32:2C:3B:38,2020-07-18 01:51:27.190431,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
62,DC:A6:32:2C:3B:38,2020-07-18 01:51:28.046687,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
63,DC:A6:32:2C:3B:38,2020-07-18 01:51:29.159083,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
64,DC:A6:32:2C:3B:38,2020-07-18 01:51:30.071781,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
65,DC:A6:32:2C:3B:38,2020-07-18 01:51:31.027972,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
66,DC:A6:32:2C:3B:38,2020-07-18 01:51:32.181190,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
67,DC:A6:32:2C:3B:38,2020-07-18 01:51:33.061769,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
68,DC:A6:32:2C:3B:38,2020-07-18 01:51:34.221845,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
69,DC:A6:32:2C:3B:38,2020-07-18 01:51:35.025582,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
70,DC:A6:32:2C:3B:38,2020-07-18 01:51:36.005553,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
71,DC:A6:32:2C:3B:38,2020-07-18 01:51:37.087453,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
72,DC:A6:32:2C:3B:38,2020-07-18 01:51:38.012435,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
73,DC:A6:32:2C:3B:38,2020-07-18 01:51:39.113070,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
74,DC:A6:32:2C:3B:38,2020-07-18 01:51:40.033104,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
75,DC:A6:32:2C:3B:38,2020-07-18 01:51:41.009395,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
76,DC:A6:32:2C:3B:38,2020-07-18 01:51:42.004379,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
77,DC:A6:32:2C:3B:38,2020-07-18 01:51:43.058128,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
78,DC:A6:32:2C:3B:38,2020-07-18 01:51:44.044393,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
79,DC:A6:32:2C:3B:38,2020-07-18 01:51:45.026960,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
80,DC:A6:32:2C:3B:38,2020-07-18 01:51:46.005681,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
81,DC:A6:32:2C:3B:38,2020-07-18 01:51:47.700781,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
82,DC:A6:32:2C:3B:38,2020-07-18 01:51:48.084436,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
83,DC:A6:32:2C:3B:38,2020-07-18 01:51:49.016295,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
84,DC:A6:32:2C:3B:38,2020-07-18 01:51:50.020680,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
85,DC:A6:32:2C:3B:38,2020-07-18 01:51:51.008197,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
86,DC:A6:32:2C:3B:38,2020-07-18 01:51:52.014582,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
87,DC:A6:32:2C:3B:38,2020-07-18 01:51:53.391443,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
88,DC:A6:32:2C:3B:38,2020-07-18 01:51:54.107606,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
89,DC:A6:32:2C:3B:38,2020-07-18 01:51:55.020754,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
90,DC:A6:32:2C:3B:38,2020-07-18 01:51:56.029506,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
91,DC:A6:32:2C:3B:38,2020-07-18 01:51:57.196385,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
92,DC:A6:32:2C:3B:38,2020-07-18 01:51:58.057030,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
93,DC:A6:32:2C:3B:38,2020-07-18 01:51:59.018313,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
94,DC:A6:32:2C:3B:38,2020-07-18 01:52:00.055885,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
95,DC:A6:32:2C:3B:38,2020-07-18 01:52:01.253349,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
96,DC:A6:32:2C:3B:38,2020-07-18 01:52:02.083984,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
97,DC:A6:32:2C:3B:38,2020-07-18 01:52:03.007115,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
98,DC:A6:32:2C:3B:38,2020-07-18 01:52:04.042127,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
99,DC:A6:32:2C:3B:38,2020-07-18 01:52:05.055950,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
100,DC:A6:32:2C:3B:38,2020-07-18 01:52:06.056558,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
101,DC:A6:32:2C:3B:38,2020-07-18 01:52:07.223459,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
102,DC:A6:32:2C:3B:38,2020-07-18 01:52:08.086520,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
103,DC:A6:32:2C:3B:38,2020-07-18 01:52:09.009662,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
104,DC:A6:32:2C:3B:38,2020-07-18 01:52:10.053512,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
105,DC:A6:32:2C:3B:38,2020-07-18 01:52:11.152207,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
106,DC:A6:32:2C:3B:38,2020-07-18 01:52:12.186648,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
107,DC:A6:32:2C:3B:38,2020-07-18 01:52:13.023497,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
108,DC:A6:32:2C:3B:38,2020-07-18 01:52:14.174753,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
109,DC:A6:32:2C:3B:38,2020-07-18 01:52:15.095989,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
110,DC:A6:32:2C:3B:38,2020-07-18 01:52:16.011005,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
111,DC:A6:32:2C:3B:38,2020-07-18 01:52:17.292285,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
112,DC:A6:32:2C:3B:38,2020-07-18 01:52:18.026704,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
113,DC:A6:32:2C:3B:38,2020-07-18 01:52:19.047296,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
114,DC:A6:32:2C:3B:38,2020-07-18 01:52:20.051039,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
115,DC:A6:32:2C:3B:38,2020-07-18 01:52:21.151053,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
116,DC:A6:32:2C:3B:38,2020-07-18 01:52:22.096079,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
117,DC:A6:32:2C:3B:38,2020-07-18 01:52:23.204859,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
118,DC:A6:32:2C:3B:38,2020-07-18 01:52:24.126154,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
119,DC:A6:32:2C:3B:38,2020-07-18 01:52:25.012354,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
120,DC:A6:32:2C:3B:38,2020-07-18 01:52:26.203628,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
121,DC:A6:32:2C:3B:38,2020-07-18 01:52:27.032364,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
122,DC:A6:32:2C:3B:38,2020-07-18 01:52:28.122387,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
123,DC:A6:32:2C:3B:38,2020-07-18 01:52:29.036131,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
124,DC:A6:32:2C:3B:38,2020-07-18 01:52:30.196220,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
125,DC:A6:32:2C:3B:38,2020-07-18 01:52:31.084905,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
126,DC:A6:32:2C:3B:38,2020-07-18 01:52:32.007490,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
127,DC:A6:32:2C:3B:38,2020-07-18 01:52:33.296238,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
128,DC:A6:32:2C:3B:38,2020-07-18 01:52:34.009949,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
129,DC:A6:32:2C:3B:38,2020-07-18 01:52:35.026850,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
130,DC:A6:32:2C:3B:38,2020-07-18 01:52:36.072623,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
131,DC:A6:32:2C:3B:38,2020-07-18 01:52:37.075009,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
132,DC:A6:32:2C:3B:38,2020-07-18 01:52:38.092554,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
133,DC:A6:32:2C:3B:38,2020-07-18 01:52:39.008761,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
134,DC:A6:32:2C:3B:38,2020-07-18 01:52:40.261274,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
135,DC:A6:32:2C:3B:38,2020-07-18 01:52:41.027521,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
136,DC:A6:32:2C:3B:38,2020-07-18 01:52:43.021323,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
137,DC:A6:32:2C:3B:38,2020-07-18 01:52:44.061346,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
138,DC:A6:32:2C:3B:38,2020-07-18 01:52:45.210096,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
139,DC:A6:32:2C:3B:38,2020-07-18 01:52:46.026943,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
140,DC:A6:32:2C:3B:38,2020-07-18 01:52:47.312699,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
141,DC:A6:32:2C:3B:38,2020-07-18 01:52:48.045207,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
142,DC:A6:32:2C:3B:38,2020-07-18 01:52:49.031401,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
143,DC:A6:32:2C:3B:38,2020-07-18 01:52:50.245144,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
144,DC:A6:32:2C:3B:38,2020-07-18 01:52:51.235793,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
145,DC:A6:32:2C:3B:38,2020-07-18 01:52:52.284073,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
146,DC:A6:32:2C:3B:38,2020-07-18 01:52:53.208407,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
147,DC:A6:32:2C:3B:38,2020-07-18 01:52:54.257131,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
148,DC:A6:32:2C:3B:38,2020-07-18 01:52:55.113980,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
149,DC:A6:32:2C:3B:38,2020-07-18 01:52:56.056468,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
150,DC:A6:32:2C:3B:38,2020-07-18 01:52:57.015236,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
151,DC:A6:32:2C:3B:38,2020-07-18 01:52:58.030289,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
152,DC:A6:32:2C:3B:38,2020-07-18 01:52:59.104006,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
153,DC:A6:32:2C:3B:38,2020-07-18 01:53:00.231511,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
154,DC:A6:32:2C:3B:38,2020-07-18 01:53:01.176585,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
155,DC:A6:32:2C:3B:38,2020-07-18 01:53:02.097161,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
156,DC:A6:32:2C:3B:38,2020-07-18 01:53:03.014058,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
157,DC:A6:32:2C:3B:38,2020-07-18 01:53:04.026560,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
158,DC:A6:32:2C:3B:38,2020-07-18 01:53:05.006590,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
159,DC:A6:32:2C:3B:38,2020-07-18 01:53:06.082868,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
160,DC:A6:32:2C:3B:38,2020-07-18 01:53:07.094154,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
161,DC:A6:32:2C:3B:38,2020-07-18 01:53:08.181603,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
162,DC:A6:32:2C:3B:38,2020-07-18 01:53:09.011585,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
163,DC:A6:32:2C:3B:38,2020-07-18 01:53:10.209114,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
164,DC:A6:32:2C:3B:38,2020-07-18 01:53:11.095361,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
165,DC:A6:32:2C:3B:38,2020-07-18 01:53:12.016616,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
166,DC:A6:32:2C:3B:38,2020-07-18 01:53:13.088584,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
167,DC:A6:32:2C:3B:38,2020-07-18 01:53:14.095439,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
168,DC:A6:32:2C:3B:38,2020-07-18 01:53:15.055410,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
169,DC:A6:32:2C:3B:38,2020-07-18 01:53:16.104778,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
170,DC:A6:32:2C:3B:38,2020-07-18 01:53:17.029181,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
171,DC:A6:32:2C:3B:38,2020-07-18 01:53:18.016786,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-50
172,DC:A6:32:2C:3B:38,2020-07-18 01:53:19.159285,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
173,DC:A6:32:2C:3B:38,2020-07-18 01:53:20.025486,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
174,DC:A6:32:2C:3B:38,2020-07-18 01:53:21.371748,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
175,DC:A6:32:2C:3B:38,2020-07-18 01:53:22.049266,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
176,DC:A6:32:2C:3B:38,2020-07-18 01:53:23.035526,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
177,DC:A6:32:2C:3B:38,2020-07-18 01:53:24.051787,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
178,DC:A6:32:2C:3B:38,2020-07-18 01:53:25.140612,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
179,DC:A6:32:2C:3B:38,2020-07-18 01:53:26.035564,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
180,DC:A6:32:2C:3B:38,2020-07-18 01:53:27.026170,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
181,DC:A6:32:2C:3B:38,2020-07-18 01:53:28.071888,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
182,DC:A6:32:2C:3B:38,2020-07-18 01:53:29.024344,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
183,DC:A6:32:2C:3B:38,2020-07-18 01:53:30.188129,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
184,DC:A6:32:2C:3B:38,2020-07-18 01:53:31.057524,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
185,DC:A6:32:2C:3B:38,2020-07-18 01:53:32.125627,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
186,DC:A6:32:2C:3B:38,2020-07-18 01:53:33.114398,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
187,DC:A6:32:2C:3B:38,2020-07-18 01:53:34.023156,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-45
188,DC:A6:32:2C:3B:38,2020-07-18 01:53:35.056988,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
189,DC:A6:32:2C:3B:38,2020-07-18 01:53:36.040672,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
190,DC:A6:32:2C:3B:38,2020-07-18 01:53:37.261992,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-46
191,DC:A6:32:2C:3B:38,2020-07-18 01:53:38.077572,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-48
192,DC:A6:32:2C:3B:38,2020-07-18 01:53:39.803213,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-49
193,DC:A6:32:2C:3B:38,2020-07-18 01:53:40.028824,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
194,DC:A6:32:2C:3B:38,2020-07-18 01:53:42.033245,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-51
