SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:2C:3B:38,2020-07-18 00:54:42.786882,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
1,DC:A6:32:2C:3B:38,2020-07-18 00:54:43.040498,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-54
2,DC:A6:32:2C:3B:38,2020-07-18 00:54:44.017090,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-54
3,DC:A6:32:2C:3B:38,2020-07-18 00:54:45.003348,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
4,DC:A6:32:2C:3B:38,2020-07-18 00:54:46.169554,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
5,DC:A6:32:2C:3B:38,2020-07-18 00:54:47.018321,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
6,DC:A6:32:2C:3B:38,2020-07-18 00:54:48.062124,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
7,DC:A6:32:2C:3B:38,2020-07-18 00:54:49.037699,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-54
8,DC:A6:32:2C:3B:38,2020-07-18 00:54:50.073978,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
9,DC:A6:32:2C:3B:38,2020-07-18 00:54:51.089613,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
10,DC:A6:32:2C:3B:38,2020-07-18 00:54:52.042258,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
11,DC:A6:32:2C:3B:38,2020-07-18 00:54:53.087182,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
12,DC:A6:32:2C:3B:38,2020-07-18 00:54:54.117211,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
13,DC:A6:32:2C:3B:38,2020-07-18 00:54:55.245297,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
14,DC:A6:32:2C:3B:38,2020-07-18 00:54:56.170290,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
15,DC:A6:32:2C:3B:38,2020-07-18 00:54:57.273453,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
16,DC:A6:32:2C:3B:38,2020-07-18 00:54:58.048487,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
17,DC:A6:32:2C:3B:38,2020-07-18 00:54:59.175353,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
18,DC:A6:32:2C:3B:38,2020-07-18 00:55:00.309842,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
19,DC:A6:32:2C:3B:38,2020-07-18 00:55:01.016646,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
20,DC:A6:32:2C:3B:38,2020-07-18 00:55:02.028567,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
21,DC:A6:32:2C:3B:38,2020-07-18 00:55:03.011064,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-54
22,DC:A6:32:2C:3B:38,2020-07-18 00:55:04.055467,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-54
23,DC:A6:32:2C:3B:38,2020-07-18 00:55:05.103587,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
24,DC:A6:32:2C:3B:38,2020-07-18 00:55:06.293619,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
25,DC:A6:32:2C:3B:38,2020-07-18 00:55:07.208673,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
26,DC:A6:32:2C:3B:38,2020-07-18 00:55:08.014242,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-54
27,DC:A6:32:2C:3B:38,2020-07-18 00:55:09.334248,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
28,DC:A6:32:2C:3B:38,2020-07-18 00:55:10.043036,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-67
29,DC:A6:32:2C:3B:38,2020-07-18 00:55:11.028690,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-65
