SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
24,DC:A6:32:2C:3B:38,2020-07-22 18:27:51.142176,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-74
25,DC:A6:32:2C:3B:38,2020-07-22 18:27:52.035893,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
26,DC:A6:32:2C:3B:38,2020-07-22 18:27:53.012170,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
27,DC:A6:32:2C:3B:38,2020-07-22 18:27:54.058413,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
28,DC:A6:32:2C:3B:38,2020-07-22 18:27:55.073411,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-74
29,DC:A6:32:2C:3B:38,2020-07-22 18:27:56.111019,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
30,DC:A6:32:2C:3B:38,2020-07-22 18:27:57.006010,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-76
31,DC:A6:32:2C:3B:38,2020-07-22 18:27:58.100986,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
32,DC:A6:32:2C:3B:38,2020-07-22 18:27:59.024796,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
33,DC:A6:32:2C:3B:38,2020-07-22 18:28:00.002336,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
34,DC:A6:32:2C:3B:38,2020-07-22 18:28:01.173300,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-80
35,DC:A6:32:2C:3B:38,2020-07-22 18:28:02.099962,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
36,DC:A6:32:2C:3B:38,2020-07-22 18:28:03.026129,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-76
37,DC:A6:32:2C:3B:38,2020-07-22 18:28:04.012361,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
38,DC:A6:32:2C:3B:38,2020-07-22 18:28:05.024209,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
39,DC:A6:32:2C:3B:38,2020-07-22 18:28:06.062364,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
40,DC:A6:32:2C:3B:38,2020-07-22 18:28:07.041178,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
41,DC:A6:32:2C:3B:38,2020-07-22 18:28:08.131234,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
42,DC:A6:32:2C:3B:38,2020-07-22 18:28:09.025532,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-74
43,DC:A6:32:2C:3B:38,2020-07-22 18:28:10.014291,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
44,DC:A6:32:2C:3B:38,2020-07-22 18:28:11.061798,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
45,DC:A6:32:2C:3B:38,2020-07-22 18:28:12.096204,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
46,DC:A6:32:2C:3B:38,2020-07-22 18:28:13.041232,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
47,DC:A6:32:2C:3B:38,2020-07-22 18:28:14.010052,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-75
48,DC:A6:32:2C:3B:38,2020-07-22 18:28:15.073167,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
49,DC:A6:32:2C:3B:38,2020-07-22 18:28:16.050038,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-75
50,DC:A6:32:2C:3B:38,2020-07-22 18:28:17.144402,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-76
51,DC:A6:32:2C:3B:38,2020-07-22 18:28:18.050103,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-74
52,DC:A6:32:2C:3B:38,2020-07-22 18:28:19.121312,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
53,DC:A6:32:2C:3B:38,2020-07-22 18:28:20.008881,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
54,DC:A6:32:2C:3B:38,2020-07-22 18:28:21.011451,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-74
55,DC:A6:32:2C:3B:38,2020-07-22 18:28:22.037715,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-77
56,DC:A6:32:2C:3B:38,2020-07-22 18:28:23.072701,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-74
57,DC:A6:32:2C:3B:38,2020-07-22 18:28:24.023959,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
58,DC:A6:32:2C:3B:38,2020-07-22 18:28:25.012728,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
59,DC:A6:32:2C:3B:38,2020-07-22 18:28:26.170204,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-79
