SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
90,DC:A6:32:2C:3B:38,2020-07-17 19:13:25.081520,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
91,DC:A6:32:2C:3B:38,2020-07-17 19:13:26.100238,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
92,DC:A6:32:2C:3B:38,2020-07-17 19:13:27.016441,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
93,DC:A6:32:2C:3B:38,2020-07-17 19:13:28.107740,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
94,DC:A6:32:2C:3B:38,2020-07-17 19:13:29.019064,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
95,DC:A6:32:2C:3B:38,2020-07-17 19:13:30.061473,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
96,DC:A6:32:2C:3B:38,2020-07-17 19:13:31.251494,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
97,DC:A6:32:2C:3B:38,2020-07-17 19:13:32.099588,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
98,DC:A6:32:2C:3B:38,2020-07-17 19:13:33.047736,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
99,DC:A6:32:2C:3B:38,2020-07-17 19:13:34.030286,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
100,DC:A6:32:2C:3B:38,2020-07-17 19:13:35.014736,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
101,DC:A6:32:2C:3B:38,2020-07-17 19:13:36.062281,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
102,DC:A6:32:2C:3B:38,2020-07-17 19:13:37.039069,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
