SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
27,DC:A6:32:2C:3B:38,2020-07-22 18:09:28.006202,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
28,DC:A6:32:2C:3B:38,2020-07-22 18:09:29.074976,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
29,DC:A6:32:2C:3B:38,2020-07-22 18:09:30.023090,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
30,DC:A6:32:2C:3B:38,2020-07-22 18:09:31.126263,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
31,DC:A6:32:2C:3B:38,2020-07-22 18:09:32.046428,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
32,DC:A6:32:2C:3B:38,2020-07-22 18:09:33.170154,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-58
33,DC:A6:32:2C:3B:38,2020-07-22 18:09:34.067565,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
34,DC:A6:32:2C:3B:38,2020-07-22 18:09:35.097606,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
35,DC:A6:32:2C:3B:38,2020-07-22 18:09:36.073259,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-63
36,DC:A6:32:2C:3B:38,2020-07-22 18:09:37.015109,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
37,DC:A6:32:2C:3B:38,2020-07-22 18:09:38.031364,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
38,DC:A6:32:2C:3B:38,2020-07-22 18:09:39.048943,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
39,DC:A6:32:2C:3B:38,2020-07-22 18:09:40.008904,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-56
40,DC:A6:32:2C:3B:38,2020-07-22 18:09:41.375843,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
41,DC:A6:32:2C:3B:38,2020-07-22 18:09:42.047667,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
42,DC:A6:32:2C:3B:38,2020-07-22 18:09:43.026474,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
43,DC:A6:32:2C:3B:38,2020-07-22 18:09:44.087221,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
44,DC:A6:32:2C:3B:38,2020-07-22 18:09:45.097785,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
45,DC:A6:32:2C:3B:38,2020-07-22 18:09:46.010855,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
46,DC:A6:32:2C:3B:38,2020-07-22 18:09:47.121505,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-63
47,DC:A6:32:2C:3B:38,2020-07-22 18:09:48.587781,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
48,DC:A6:32:2C:3B:38,2020-07-22 18:09:49.088620,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
49,DC:A6:32:2C:3B:38,2020-07-22 18:09:50.072848,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
50,DC:A6:32:2C:3B:38,2020-07-22 18:09:51.137863,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-59
51,DC:A6:32:2C:3B:38,2020-07-22 18:09:52.022238,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
52,DC:A6:32:2C:3B:38,2020-07-22 18:09:53.756634,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
53,DC:A6:32:2C:3B:38,2020-07-22 18:09:54.071598,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
54,DC:A6:32:2C:3B:38,2020-07-22 18:09:55.047973,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
55,DC:A6:32:2C:3B:38,2020-07-22 18:09:56.127934,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-63
56,DC:A6:32:2C:3B:38,2020-07-22 18:09:57.112907,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-61
57,DC:A6:32:2C:3B:38,2020-07-22 18:09:58.100445,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-57
58,DC:A6:32:2C:3B:38,2020-07-22 18:09:59.061084,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
59,DC:A6:32:2C:3B:38,2020-07-22 18:10:00.018044,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-62
60,DC:A6:32:2C:3B:38,2020-07-22 18:10:01.225559,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-55
