SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:2C:3B:38,2020-07-21 02:07:11.111881,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
1,DC:A6:32:2C:3B:38,2020-07-21 02:07:12.442772,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
2,DC:A6:32:2C:3B:38,2020-07-21 02:07:13.543537,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-68
3,DC:A6:32:2C:3B:38,2020-07-21 02:07:14.018306,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
4,DC:A6:32:2C:3B:38,2020-07-21 02:07:15.004936,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
5,DC:A6:32:2C:3B:38,2020-07-21 02:07:16.037776,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
6,DC:A6:32:2C:3B:38,2020-07-21 02:07:17.352479,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
7,DC:A6:32:2C:3B:38,2020-07-21 02:07:18.042176,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
8,DC:A6:32:2C:3B:38,2020-07-21 02:07:19.108130,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
9,DC:A6:32:2C:3B:38,2020-07-21 02:07:20.056618,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
10,DC:A6:32:2C:3B:38,2020-07-21 02:07:21.448740,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-69
11,DC:A6:32:2C:3B:38,2020-07-21 02:07:22.036064,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-69
12,DC:A6:32:2C:3B:38,2020-07-21 02:07:23.187069,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
13,DC:A6:32:2C:3B:38,2020-07-21 02:07:24.010544,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
14,DC:A6:32:2C:3B:38,2020-07-21 02:07:25.177760,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-69
15,DC:A6:32:2C:3B:38,2020-07-21 02:07:26.161231,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
16,DC:A6:32:2C:3B:38,2020-07-21 02:07:27.117265,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-78
